BookID,Title,Author,Genre,ISBN,TotalCopies,AvailableCopies,PublishedYear
5595,The Secret Society of Demolition Writers,Aimee Bender;Marc Parent,Fiction,9781400062645,10,10,2005
5596,Peony in Love,Lisa See,Fiction,9781400064663,10,3,2007
5597,The Wild Trees,Richard Preston,Nature,9781400064892,10,10,2007
5598,There's a (slight) Chance I Might be Going to Hell,Laurie Notaro,Cities and towns,9781400065011,10,9,2007
5599,American Gospel,Jon Meacham,History,9781400065554,10,1,2006
5600,Scoop,Rene Gutteridge,Fiction,9781400071579,10,7,2006
5601,Port Mungo,Patrick McGrath,Fiction,9781400075485,10,2,2005
5602,In the Company of Cheerful Ladies,Alexander McCall Smith,Fiction,9781400075706,10,4,2006
5603,Blue Shoes and Happiness,Alexander McCall Smith,Fiction,9781400075713,10,4,2007
5604,Saturday,Ian McEwan,Fiction,9781400076192,10,10,2006
5605,Collected Poems,Chinua Achebe,Poetry,9781400076581,10,9,2004
5606,The Disappointment Artist,Jonathan Lethem,Literary Collections,9781400076819,10,8,2006
5607,Created In Darkness By Troubled Americans,Dave Eggers,Humor,9781400076857,10,9,2005
5608,The Sunday Philosophy Club,Alexander McCall Smith,Fiction,9781400077090,10,5,2005
5609,Yellow Dog,Martin Amis,Fiction,9781400077274,10,1,2005
5610,Titan,Ron Chernow,Biography & Autobiography,9781400077304,10,1,2004
5611,Einstein's Dreams,Alan P. Lightman,Fiction,9781400077809,10,1,1993
5612,For Her Own Good,Barbara Ehrenreich;Deirdre English,History,9781400078004,10,3,2005
5613,Learned Optimism,Martin E. P. Seligman,Psychology,9781400078394,10,9,2006
5614,The Island At The Center Of The World,Russell Shorto,History,9781400078677,10,2,2005
5615,McSweeney's Enchanted Chamber of Astonishing Stories,Michael Chabon;Michael Mignola,Fiction,9781400078745,10,2,2004
5616,Operating Instructions,Anne Lamott,Family & Relationships,9781400079094,10,2,2005
5617,The Da Vinci Code,Dan Brown,Fiction,9781400079179,10,3,2006
5618,Kafka on the Shore,Haruki Murakami,Fiction,9781400079278,10,3,2006
5619,Company,Max Barry,Fiction,9781400079377,10,6,2007
5620,The Plot Against America,Philip Roth,Fiction,9781400079490,10,9,2005
5621,Mulliner Nights,Pelham Grenville Wodehouse,Fiction,9781400079612,10,6,1961
5622,Checkpoint,Nicholson Baker,Fiction,9781400079858,10,7,2005
5623,Blood Done Sign My Name,Timothy B. Tyson,Biography & Autobiography,9781400083114,10,1,2004
5624,The Finer Points of Sausage Dogs,Alexander McCall Smith,Fiction,9781400095087,10,8,2003
5625,Blood on the Moon,James Ellroy,Fiction,9781400095285,10,7,2005
5626,The Promise,Chaïm Potok,Fiction,9781400095414,10,5,2005
5627,The Greenlanders,Jane Smiley,Fiction,9781400095469,10,10,2005
5628,Before the Frost,Henning Mankell,Fiction,9781400095810,10,3,2006
5629,The Brief History of the Dead,Kevin Brockmeier,Fiction,9781400095957,10,6,2007
5630,"Blind Willow, Sleeping Woman",Haruki Murakami,Fiction,9781400096084,10,4,2007
5631,Beowulf,Howell D. Chickering,Literary Criticism,9781400096220,10,8,2006
5632,The Complete Stories of Truman Capote,Truman Capote,Fiction,9781400096916,10,6,2005
5633,The Sea,John Banville,Fiction,9781400097029,10,6,2006
5634,Arthur and George,Julian Barnes,Fiction,9781400097036,10,1,2007
5635,The Eiger Sanction,Trevanian,Fiction,9781400098026,10,7,2005
5636,Shibumi,Trevanian,Fiction,9781400098033,10,7,2005
5637,Writings to Young Women from Laura Ingalls Wilder on Wisdom and Virtues,Laura Ingalls Wilder;Stephen W. Hines,Juvenile Nonfiction,9781400307845,10,2,2006
5638,"The Invisibles, the Invisible Kingdom",Grant Morrison,Comics & Graphic Novels,9781401200190,10,3,2002
5639,On the Road to Perdition,Max Allan Collins;Jose Luis Garcia-Lopez,Comics & Graphic Novels,9781401200688,10,1,2003
5640,Transmetropolitan: Back on the street,Warren Ellis,Antiheroes,9781401202170,10,5,1998
5641,"John Constantine, Hellblazer: Setting sun",Warren Ellis,Comics & Graphic Novels,9781401202453,10,8,2004
5642,Superman,Mark Waid;Leinil Francis Yu,Comics & Graphic Novels,9781401202521,10,5,2004
5643,The Sgt. Rock Archives,Robert Kanigher;Bob Haney,Comics & Graphic Novels,9781401204105,10,7,2005
5644,Arkham Asylum,Grant Morrison;Dave McKean,Comics & Graphic Novels,9781401204259,10,9,2004
5645,Kid Eternity,Grant Morrison;Duncan Fegredo,Comics & Graphic Novels,9781401209339,10,10,2006
5646,Challengers of the Unknown,Howard Chaykin;Michelle Madsen,Comics & Graphic Novels,9781401209414,10,6,2006
5647,Fables: Wolves,Bill Willingham,"Comic books, strips, etc",9781401210014,10,2,2002
5648,Neil Gaiman's Neverwhere,Mike Carey;Glenn Fabry;Tony Luke,Comics & Graphic Novels,9781401210076,10,4,2007
5649,A Kin of Homecoming,Brian Azzarello;Marcelo Frusin,Fiction,9781401210618,10,10,2006
5650,The Absolute Sandman,Neil Gaiman;Sam Kieth,Comics & Graphic Novels,9781401210823,10,6,2006
5651,How to Talk So Teens Will Listen & Listen So Teens Will Talk,Adele Faber,Communication in families,9781401211349,10,8,2006
5652,Desolation Jones,Warren Ellis;J. H. Williams;José Villarrubia,Comics & Graphic Novels,9781401211509,10,8,2006
5653,Jack of Fables,Bill Willingham;Matthew Sturges;Tony Akins;Andrew Pepoy,Comics & Graphic Novels,9781401212223,10,3,2007
5654,Sgt. Rock,Joe Kubert,Comics & Graphic Novels,9781401212483,10,2,2007
5655,Superman,Kurt Busiek;Fabian Nicieza;Pete Woods;Len Wein;Gerry Conway;José Luis García-López,Juvenile Fiction,9781401212636,10,10,2007
5656,Pledged,Alexandra Robbins,Education,9781401300463,10,9,2004
5657,There's No Place Like Here,Cecelia Ahern,Fiction,9781401301880,10,10,2007
5658,Jamie's Dinners,Jamie Oliver,Cooking,9781401301941,10,7,2004
5659,Jamie's Italy,Jamie Oliver,Cooking,9781401301958,10,10,2006
5660,I Shouldn't Even Be Doing This!,Bob Newhart,Biography & Autobiography,9781401302467,10,8,2006
5661,Leadership through the ages,Rudolph W. Giuliani,Biography & Autobiography,9781401359294,10,6,2003
5662,Being dead is no excuse,Gayden Metcalfe;Charlotte Hays,Cooking,9781401359348,10,3,2005
5663,Illustrated Guide to the National Electrical Code,Charles R. Miller,Technology & Engineering,9781401850685,10,1,2005
5664,Mother God,Sylvia Browne,"Body, Mind & Spirit",9781401903091,10,4,2004
5665,The Power of Infinite Love & Gratitude,Darren R. Weissman,Health & Fitness,9781401917173,10,8,2007
5666,60 Million Frenchmen Can't be Wrong,Jean-Benoît Nadeau;Julie Barlow,Social Science,9781402200458,10,8,2003
5667,The Wizard's Apprentice,Jackie French Koller,Audiobooks,9781402580352,10,2,2003
5668,Treasure Island,Chris Tait;Robert Louis Stevenson;Lucy Corvino,Juvenile Fiction,9781402713187,10,4,2005
5669,The Secret Garden,Martha Hailey Dubose;Frances Hodgson Burnett;Martha Hailey,Juvenile Fiction,9781402713194,10,6,2005
5670,Black Beauty,Anna Sewell,Juvenile Fiction,9781402714528,10,8,2004
5671,A Little Princess,Frances Hodgson Burnett,Juvenile Fiction,9781402714542,10,2,2004
5672,Treasure Island,Robert Louis Stevenson,Juvenile Fiction,9781402714573,10,5,2004
5673,The Secret Garden,Frances Hodgson Burnett,Juvenile Fiction,9781402714597,10,5,2004
5674,The Adventures of Tom Sawyer,Mark Twain,Juvenile Fiction,9781402714603,10,10,2004
5675,The Easy Way to Stop Smoking,Allen Carr,Self-Help,9781402718618,10,9,2004
5676,Making and Mastering Wood Planes,David Finck;James Krenov,Crafts & Hobbies,9781402720222,10,5,2005
5677,The Adventures of Huckleberry Finn,Mark Twain,Juvenile Fiction,9781402726002,10,3,2006
5678,Gulliver's Travels,Martin Woodside;Jonathan Swift;Jamel Akib,Juvenile Fiction,9781402726620,10,3,2006
5679,Off to Sea,Robert Louis Stevenson;Catherine Nichols,Juvenile Fiction,9781402732980,10,10,2006
5680,Lila's Child,Dan Glover,Computers,9781403356208,10,7,2003
5681,"V.S. Naipaul, Second Edition",Bruce King,Literary Criticism,9781403904560,10,6,2003
5682,EntreMundos/AmongWorlds,AnaLouise Keating,Literary Collections,9781403967213,10,1,2005
5683,Strawberry Days,David A. Neiwert,History,9781403967923,10,10,2005
5684,Tolkien's Modern Middle Ages,J. Chance;A. Siewers,Literary Criticism,9781403969736,10,1,2008
5685,How to Read a Poem,Terry Eagleton,Literary Criticism,9781405151412,10,3,2006
5686,Christian Theology,Alister E. McGrath,Religion,9781405153607,10,8,2006
5687,South Park and Philosophy,Robert Arp,Philosophy,9781405161602,10,6,2006
5688,The Faraway Tree Stories,Enid Blyton,"Children's stories, English",9781405201711,10,8,1987
5689,The Mystery of the Disappearing Cat,Enid Blyton,Cats,9781405203944,10,2,1944
5690,The Mystery of the Secret Room,Enid Blyton,Children's stories,9781405203951,10,2,2009
5691,Babar the King,Jean de Brunhoff,Cities and towns,9781405204668,10,5,2004
5692,Den of Thieves,Julia Golding,Adventure stories,9781405228183,10,3,2007
5693,The Pursuit of History,John Tosh;Sean Lang,History,9781405823517,10,1,2006
5694,Spire,William Golding,Fiction,9781405835640,10,10,2006
5695,Flatland,Edwin Abbott Abbott,Fiction,9781406503432,10,4,2006
5696,Lost Illusions,Honoré de Balzac,Fiction,9781406506587,10,10,2006
5697,A Doll's House,Henrik Ibsen,Performing Arts,9781406914832,10,2,2007
5698,"Israel's Shepherd; Or, Thoughts on the Love of God, Manifested in Christ Jesus. in a Series of Letters",Hardpress,History,9781406917895,10,5,2019
5699,"The Pronouncing Reading Book for Children, With an Intr., by W.L. Robinson",William L Robinson,History,9781406922905,10,1,2019
5700,A Commentary Upon the Gospel According to S. Luke,Saint Cyril (patriarch of Alexandria),History,9781406934854,10,1,2019
5701,Collections of the Massachusetts Historical Soceity,Hardpress,History,9781406942354,10,8,2019
5702,The Story of the Life of Lafayette,Mrs John Farrar,History,9781406957242,10,4,2019
5703,The End of Nana Sahib,Jules Verne,Fiction,9781410103277,10,7,2003
5704,Sparknotes Henry IV,John Crowther,Study Aids,9781411404366,10,4,2005
5705,Existential Meditation,Simon Cleveland,Existentialism,9781411665309,10,10,2005
5706,A Million Little Pieces of Feces,Python Bonkers,Fiction,9781411677319,10,6,2006
5707,The Master and Margarita,Mikhail Afanasevich Bulgakov,Fiction,9781411683051,10,1,2006
5708,The Radical Right and the Murder of John F. Kennedy,Harrison E. Livingstone,History,9781412040556,10,10,2004
5709,A Dracula Handbook,Elizabeth Miller,Education,9781413480948,10,6,2005
5710,Gunslinger Girl,Yu Aida,Comics & Graphic Novels,9781413900200,10,8,2003
5711,Pretear,Kaori Naruse;Junichi Satou,Comics & Graphic Novels,9781413901474,10,3,2005
5712,Shaken,Jerry B. Jenkins;Tim F. LaHaye;Chris Fabry,Juvenile Fiction,9781414302683,10,10,2005
5713,The Regime,Tim F. LaHaye;Jerry B. Jenkins,Fiction,9781414305776,10,1,2005
5714,The Rapture,Tim F. LaHaye;Jerry B. Jenkins,Fiction,9781414305813,10,6,2007
5715,Looking for God in Harry Potter,John Granger,Literary Criticism,9781414306346,10,8,2006
5716,The Good Earth,Pearl S. Buck;Stephanie Reents,Fiction,9781416500186,10,8,2005
5717,Oedipus the King,Sophocles;Frederic Will;Bernard Knox,Drama,9781416500339,10,3,2005
5718,Gulliver's Travels and A Modest Proposal,Jonathan Swift;Jesse Gale,Fiction,9781416500391,10,8,2005
5719,Dirty Little Secrets,Julie Leto,Fiction,9781416501626,10,6,2005
5720,The Voyage of the Jerle Shannara Trilogy,Terry Brooks,Fantasy,9781416502043,10,5,2004
5721,If You Dare,Kresley Cole,Fiction,9781416503590,10,8,2005
5722,"Have Space Suit, Will Travel",Robert A. Heinlein,Fiction,9781416505495,10,6,2005
5723,Tunnel in the Sky,Robert A. Heinlein,Fiction,9781416505518,10,8,2005
5724,Citizen of the Galaxy,Robert A. Heinlein,Fiction,9781416505525,10,6,2005
5725,Where Are the Children?,Mary Higgins Clark,Fiction,9781416507772,10,8,2005
5726,Star Trek: Voyager: String Theory #3,Heather Jarman,Fiction,9781416507819,10,10,2006
5727,Wind Rider's Oath,David Weber,Fiction,9781416508953,10,1,2005
5728,On Basilisk Station,David Weber,Fiction,9781416509370,10,5,2005
5729,1635: Cannon Law,Eric Flint;Andrew Dennis,Fiction,9781416509387,10,7,2006
5730,The Farthest Shore,Ursula K. Le Guin,Fiction,9781416509646,10,4,2004
5731,A Hunger Like No Other,Kresley Cole,Fiction,9781416509875,10,5,2006
5732,No Rest for the Wicked,Kresley Cole,Fiction,9781416509882,10,5,2006
5733,Playing Easy to Get,Kresley Cole;Sherrilyn Kenyon;Jaid Black,Fiction,9781416510871,10,5,2006
5734,Sahara,Clive Cussler,Fiction,9781416513414,10,8,2005
5735,Deep Six,Clive Cussler,Fiction,9781416516859,10,4,2005
5736,Happy Hour at Casa Dracula,Marta Acosta,Fiction,9781416520382,10,9,2006
5737,Midnight Brunch,Marta Acosta,Fiction,9781416520399,10,7,2007
5738,Oath of Swords,David Weber,Fiction,9781416520863,10,2,2006
5739,By Slanderous Tongues,Mercedes Lackey;Roberta Gellis,Fiction,9781416521075,10,3,2007
5740,Bedlam's Edge,Mercedes Lackey;Rosemary Edghill,Fiction,9781416521105,10,8,2007
5741,Cell,Stephen King,Fiction,9781416524519,10,8,2006
5742,Angels & Demons,Dan Brown,Fiction,9781416524793,10,1,2006
5743,Deception Point,Dan Brown,Fiction,9781416524809,10,6,2006
5744,Controversy Creates Cash,Eric Bischoff;Jeremy Roberts,Biography & Autobiography,9781416527299,10,3,2006
5745,Ricochet,Sandra Brown,Fiction,9781416532354,10,9,2007
5746,Sixteen Thirty-two,Eric Flint,Fiction,9781416532811,10,6,2006
5747,Bedlam's Bard,Mercedes Lackey;Ellen Guon,Fiction,9781416532828,10,2,2006
5748,The Guy Not Taken,Jennifer Weiner,Fiction,9781416535201,10,1,2006
5749,Santa Cruise,Mary Higgins Clark;Carol Higgins Clark,Fiction,9781416535522,10,8,2006
5750,Dragon,Clive Cussler,Fiction,9781416537809,10,1,2006
5751,More Twisted,Jeffery Deaver,Fiction,9781416541189,10,2,2006
5752,Wild Magic,Tamora Pierce,Juvenile Fiction,9781416903437,10,1,2005
5753,Godless,Pete Hautman,Juvenile Fiction,9781416908166,10,6,2005
5754,The Realms of the Gods,Tamora Pierce,Juvenile Fiction,9781416908173,10,3,2006
5755,Amelia's Notebook,Marissa Moss,Juvenile Fiction,9781416909057,10,6,2006
5756,Go Ask Alice,Anonymous,Young Adult Fiction,9781416914631,10,2,2006
5757,Same Sex in the City,Lauren Levin;Lauren Blitzer,Self-Help,9781416916321,10,4,2006
5758,Ghost Ship,Mary Higgins Clark,Juvenile Fiction,9781416935148,10,5,2007
5759,Z for Zachariah,Robert C. O'Brien,Juvenile Fiction,9781416939214,10,1,2007
5760,Crazy Hot,Melissa de la Cruz,Juvenile Fiction,9781416939610,10,2,2007
5761,He's Just Not That Into You (The Newly Expanded Edition),Greg Behrendt;Liz Tuccillo,Family & Relationships,9781416947400,10,2,2006
5762,Kristy's Great Idea,Ann M. Martin;Raina Telgemeier,Juvenile Fiction,9781417699674,10,10,2006
5763,The Birth Of Tragedy,Friedrich Wilhelm Nietzsche,Philosophy,9781419154072,10,2,2004
5764,The Curious Incident of the Dog in the Night-time,Mark Haddon,Autism,9781419317262,10,3,2003
5765,The Scarlet Letter,Nathaniel Hawthorne,Study Aids,9781419542206,10,5,2006
5766,Harm's Way,Elizabeth Stewart,Fiction,9781419950582,10,8,2005
5767,Wicked Sacrifice,Lora Leigh,Fiction,9781419953965,10,5,2006
5768,Ellora's Cavemen,Elisa Adams;Sylvia Day;Anna J. Evans;Denise A. Agnew;B. J. McCall,Fiction,9781419954481,10,5,2005
5769,The Trojan Women,Euripides;Gilbert Murray,Drama,9781420927320,10,4,2006
5770,The Art of Howl's Moving Castle,Hayao Miyazaki,Performing Arts,9781421500492,10,5,2005
5771,Howls Moving Castle Picture Book,Hayao Miyazaki,Comics & Graphic Novels,9781421500904,10,2,2005
5772,Howl's Moving Castle Film Comic,Hayao Miyazaki,Comics & Graphic Novels,9781421500911,10,8,2005
5773,"Fullmetal Alchemist, Vol. 5",Hiromu Arakawa,Comics & Graphic Novels,9781421501758,10,9,2006
5774,Fullmetal Alchemist: The Abducted Alchemist (Novel),Hiromu Arakawa,Juvenile Fiction,9781421502229,10,7,2006
5775,Maison Ikkoku,Rumiko Takahashi,Comics & Graphic Novels,9781421502793,10,5,2006
5776,Beauty is the Beast,Tomo Matsumoto,Comics & Graphic Novels,9781421503547,10,5,2006
5777,Bleach,Tite Kubo,Comics & Graphic Novels,9781421504032,10,2,2006
5778,Battle Angel Alita: Last Order,Yukito Kishiro,Comics & Graphic Novels,9781421504339,10,3,2006
5779,Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,9781421504605,10,10,2006
5780,Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,9781421504612,10,7,2006
5781,Ranma 1/2,Rumiko Takahashi,Comics & Graphic Novels,9781421505053,10,1,2006
5782,From Far Away,Kyoko Hikawa,Comics & Graphic Novels,9781421505411,10,9,2007
5783,Death Note,Tsugumi Ohba;Takeshi Obata,Comics & Graphic Novels,9781421506296,10,3,2006
5784,Hikaru no Go,Yumi Hotta,Comics & Graphic Novels,9781421506425,10,2,2006
5785,JoJo's Bizarre Adventure: Part 3--Stardust Crusaders,Hirohiko Araki,Comics & Graphic Novels,9781421506548,10,7,2006
5786,Yakitate!! Japan,Takashi Hashiguchi,Comics & Graphic Novels,9781421507217,10,7,2007
5787,Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,9781421508382,10,9,2007
5788,Angel's Vision,Yukito Kishiro,Comics & Graphic Novels,9781421508658,10,6,2006
5789,The Drifting Classroom,Kazuo Umezu,Comics & Graphic Novels,9781421509594,10,10,2007
5790,Bleach,Tite Kubo,Comics & Graphic Novels,9781421510439,10,2,2007
5791,Fullmetal Alchemist,Hiromu Arakawa,Comics & Graphic Novels,9781421513799,10,6,2007
5792,Ghost in the Shell 2: Innocence (Novel - Paperback),Masaki Yamada,Comics & Graphic Novels,9781421513942,10,3,2007
5793,Pirates of the Caribbean: The Coming Storm - Jack Sparrow Book #1,Rob Kidd,Juvenile Fiction,9781423100188,10,10,2006
5794,Pirates of the Caribbean: The Siren Song - Jack Sparrow Book #2,Rob Kidd,Juvenile Fiction,9781423100195,10,3,2006
5795,Pirates of the Caribbean: Jack Sparrow #3 - the Pirate Chase,Rob Kidd,Juvenile Fiction,9781423100201,10,2,2006
5796,Pirates of the Caribbean: The Sword of Cortes - Jack Sparrow #4,Rob Kidd,Juvenile Fiction,9781423100614,10,9,2006
5797,"The Percy Jackson and the Olympians, Book Three: Titan's Curse",Rick Riordan,Juvenile Fiction,9781423101451,10,1,2007
5798,Pirates of the Caribbean: Age of Bronze - Jack Sparrow #5,Rob Kidd,Juvenile Fiction,9781423101680,10,9,2006
5799,The Sea of Monsters,Rick Riordan,Juvenile Fiction,9781423103349,10,4,2007
5800,Surfer's Code,Shaun Tomson;Patrick J. Moser,Self-Help,9781423600763,10,9,2006
5801,Kokopelli,Dennis Slifer,Art,9781423601746,10,4,2007
5802,The Trouble with the Pears,Gia Bathory Al Babel,Fiction,9781425910396,10,1,2006
5803,The Adventures of Sally,P. G. Wodehouse,Fiction,9781426423703,10,2,2007
5804,As You Like It,William Shakespeare,Drama,9781439116982,10,10,2011
5805,Henry V,William Shakespeare,Drama,9781439117019,10,7,2011
5806,Henry IV,William Shakespeare,Drama,9781439117057,10,4,2011
5807,Shakespeare's Sonnets,William Shakespeare,Drama,9781439117088,10,1,2011
5808,Henry VIII,William Shakespeare,Drama,9781440650222,10,6,2001
5809,Living with the Passive-Aggressive Man,Scott Wetzler,Psychology,9781451640175,10,6,2011
5810,No Cherubs for Melanie,James Hawkins,Fiction,9781550023923,10,2,2002
5811,Bite Me!,Nikki Stafford,Performing Arts,9781550225402,10,4,2002
5812,From Far Away,Robert N. Munsch;Saoussan Askar;Michael Martchenko,Juvenile Fiction,9781550373967,10,6,1995
5813,Magic Carpet Ride,John Kay;John Einarson,Biography & Autobiography,9781550821086,10,9,1994
5814,Ecuador Nature Guide,Christopher D. Jiggins,Botanique,9781551052700,10,4,2000
5815,Lord Jim,Joseph Conrad,Fiction,9781551111728,10,8,2000
5816,Alice's Adventures in Wonderland,Lewis Carroll,Juvenile Fiction,9781551112237,10,2,2000
5817,The Governess,Sarah Fielding,Fiction,9781551114125,10,4,2005
5818,The Woman in White,Wilkie Collins,Fiction,9781551116440,10,7,2006
5819,The Hound of the Baskervilles,Arthur Conan Doyle,Fiction,9781551117225,10,4,2006
5820,Tiger Prince,Erin St. Claire;Sandra Brown,Fiction,9781551665313,10,2,1999
5821,Shadows at Sunset,Anne Stuart,Fiction,9781551665719,10,5,2000
5822,The Thrill of Victory,Sandra Brown,Fiction,9781551666723,10,2,2003
5823,Strange Bedpersons,Jennifer Crusie,Fiction,9781551667430,10,4,1994
5824,The Wedding Night,Jayne Ann Krentz,Fiction,9781551668512,10,5,2001
5825,Warrior,Elizabeth Lowell,Fiction,9781551669045,10,5,2002
5826,What the Lady Wants,Jennifer Crusie,Fiction,9781551669519,10,4,2002
5827,Dancing on Air,Frances Oliver,Fiction,9781553100669,10,7,2004
5828,Suki's Kimono,Chieri Uegaki;Stephane Jorisch,Juvenile Fiction,9781553377528,10,4,2003
5829,Terry,Douglas Coupland,Biography & Autobiography,9781553651529,10,1,2005
5830,"Louisa May Alcott on Race, Sex, and Slavery",Louisa May Alcott,Fiction,9781555533076,10,3,1997
5831,Stir-fry,Emma Donoghue,Fiction,9781555837235,10,6,1994
5832,The Gonzo Way,Anita Thompson,Biography & Autobiography,9781555916220,10,7,2007
5833,Some Ether,Nick Flynn,Poetry,9781555973032,10,3,2000
5834,Your Inner Physician and You,John E. Upledger,Medical,9781556432460,10,5,1997
5835,A Saucer of Loneliness,Theodore Sturgeon,Fiction,9781556434242,10,9,2002
5836,Healing with Whole Foods,Paul Pitchford,Health & Fitness,9781556434303,10,5,2002
5837,Empire 2.0,Régis Debray,Political Science,9781556434952,10,6,2004
5838,James Dean,David Dalton,Biography & Autobiography,9781556523984,10,2,2001
5839,Women & Cats,Michelle Lovric,Pets,9781556525131,10,7,2003
5840,Nine Coaches Waiting,Mary Stewart;Sandra Brown,Fiction,9781556526183,10,7,2006
5841,The Winthrop Woman,Anya Seton,Fiction,9781556526442,10,9,2006
5842,Angel of the Outback,Patricia Hickman,Fiction,9781556615429,10,10,1995
5843,The Hitchhiker's Guide to the Galaxy,Robbie Stamp;Paul Simpson,Performing Arts,9781557046765,10,2,2005
5844,The Sideways Guide to Wine and Life,Alexander Payne;Jim Taylor,Performing Arts,9781557046864,10,9,2005
5845,The Namesake,Jhumpa Lahiri;Mira Nair,Performing Arts,9781557047410,10,7,2006
5846,George Washington's Rules of Civility and Decent Behaviour,George Washington,History,9781557091031,10,6,1989
5847,The Mystery of the Brass Bound Trunk,Carolyn Keene,Fiction,9781557092632,10,10,2001
5848,The Mystery of the Moss-Covered Mansion,Carolyn Keene,Juvenile Fiction,9781557092649,10,8,2003
5849,The Apple that Astonished Paris,Billy Collins,American poetry,9781557280244,10,7,1988
5850,Keeping Faith,Jimmy Carter,Biography & Autobiography,9781557283306,10,6,1995
5851,A Guide for Using a Wrinkle in Time in the Classroom,John Carratello;Patty Carratello,Education,9781557344038,10,7,1991
5852,The Picture of Dorian Gray,Oscar Wilde,Fiction,9781557424297,10,5,2005
5853,"The Adventures of Baron Munchausen, the Screenplay",Charles McKeown;Terry Gilliam,Performing Arts,9781557830418,10,2,1989
5854,The Reduced Shakespeare Company's the Complete Works of William Shakespeare (abridged),Jess Borgeson;Adam Long;Daniel Singer,Drama,9781557831576,10,9,1994
5855,Spring's Awakening,Frank Wedekind,Fiction,9781557832450,10,9,1995
5856,Paul Kirk's Championship Barbecue Sauces,Paul Kirk,Cooking,9781558321250,10,3,1997
5857,Smart Love,Martha Heineman Pieper;William Joseph Pieper,Family & Relationships,9781558321823,10,5,2001
5858,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger;Julie Kaufmann,Cooking,9781558322455,10,6,2004
5859,Betty Friedan and the Making of The Feminine Mystique,Daniel Horowitz,Political Science,9781558492769,10,2,2000
5860,The Complete ACOA Sourcebook,Janet G. Woititz,Self-Help,9781558749603,10,2,2002
5861,Three Daughters of Madame Liang,Pearl Sydenstricker Buck,Fiction,9781559210409,10,8,1969
5862,"East Wind, West Wind",Pearl Sydenstricker Buck,Fiction,9781559210867,10,6,1930
5863,A guided tour of five works by Plato,Christopher Biffle;Plato,Philosophy,9781559343565,10,2,1995
5864,A Tempest,Aimé Césaire;Richard Miller,Drama,9781559362108,10,6,2002
5865,Dogeaters,Jessica Tarahata Hagedorn,Drama,9781559362153,10,2,2003
5866,The Birth of Heroin and the Demonization of the Dope Fiend,Th Metzger,Social Science,9781559501774,10,2,1998
5867,Marine Conservation Biology,Michael E. Soulé;Michael E. Marine Conservation Biology Institute,Nature,9781559636629,10,3,2005
5868,Flowers for Algernon,Patrice Cassedy,Juvenile Nonfiction,9781560067849,10,3,2000
5869,On the Bus,Paul Perry;Ken Babbs,Social Science,9781560251149,10,8,1996
5870,Requiem for a Dream,Hubert Selby,Fiction,9781560252481,10,5,1999
5871,Expelled from Eden,Perseus,Fiction,9781560254416,10,6,2004
5872,"Pink Flamingos, and Other Filth",John Waters,Performing Arts,9781560257011,10,1,2005
5873,The Big Empty,Norman Mailer;John Buffalo Mailer,Literary Collections,9781560258247,10,5,2006
5874,Monster Island,David Wellington,Fiction,9781560258506,10,7,2006
5875,Into the Void,Nigel Findley,Fiction,9781560761549,10,6,1991
5876,The Zen Gardening Kit,Running Press,Gardening,9781561381487,10,1,1992
5877,The Not So Big House,Sarah Susanka;Kira Obolensky,House & Home,9781561583768,10,2,1998
5878,"Remembrance of Things Past, Part 2",Stéphane Heuet;Marcel Proust;Stanislas Brézet,Comics & Graphic Novels,9781561633425,10,5,2002
5879,Wokini,Billy Mills;Nicholas Sparks,Self-Help,9781561706600,10,3,1990
5880,Power Vs. Force,David R. Hawkins,"Body, Mind & Spirit",9781561709335,10,10,2002
5881,"Boomers, Xers, and Other Strangers",Rick Hicks;Kathy Hicks,Social Science,9781561796779,10,9,1999
5882,The Three Musketeers,Alexandre Dumas,Comics & Graphic Novels,9781562549428,10,9,2010
5883,The Other Woman,Ann O'Leary,Fiction,9781562802349,10,3,1999
5884,Don't Wait for Your Ship to Come In,John Mason,Religion,9781562920586,10,4,1994
5885,The Heart of a Leader,Kenneth H. Blanchard,Religion,9781562924881,10,8,1999
5886,The Quiet Little Woman,Louisa May Alcott,Fiction,9781562926168,10,2,1999
5887,The Boomer Bible,R. F. Laird;Robert F. Laird,Humor,9781563050756,10,6,1991
5888,Barnyard Dance!,Sandra Boynton,Juvenile Fiction,9781563054426,10,1,1993
5889,Read my lips,Riki Anne Wilchins,Biography & Autobiography,9781563410901,10,3,1997
5890,Batman Gothic,Grant Morrison;Klaus Janson,Comics & Graphic Novels,9781563890284,10,6,1992
5891,Season of Mists,Neil Gaiman;Kelley Jones,Comics & Graphic Novels,9781563890352,10,3,1992
5892,The Books of Magic,Neil Gaiman,Comics & Graphic Novels,9781563890826,10,6,1993
5893,Mystery Play,Grant Morrison;Jon J. Muth,Comics & Graphic Novels,9781563891892,10,3,1995
5894,"John Constantine, Hellblazer",Garth Ennis;Steve Dillon,Comics & Graphic Novels,9781563892028,10,7,1997
5895,Dream Country,Neil Gaiman;Kelley Jones;Charles Vess,Comics & Graphic Novels,9781563892264,10,6,1995
