FeeID,UserID,BorrowID,Amount
7160,84,22526,32.00
7161,2,22529,20.00
7162,5,22532,14.00
7163,29,22534,12.00
7164,90,22535,38.00
7165,59,22539,28.00
7166,35,22541,14.00
7167,80,22542,12.00
7168,100,22547,20.00
7169,44,22550,26.00
7170,11,22553,32.00
7171,1,22555,32.00
7172,9,22556,8.00
7173,8,22557,6.00
7174,3,22565,4.00
7175,72,22570,4.00
7176,36,22571,10.00
7177,84,22574,32.00
7178,61,22576,26.00
7179,95,22578,14.00
7180,63,22581,10.00
7181,43,22582,40.00
7182,74,22585,30.00
7183,30,22587,26.00
7184,4,22589,26.00
7185,13,22601,2.00
7186,95,22605,40.00
7187,19,22607,38.00
7188,30,22611,8.00
7189,19,22613,24.00
7190,90,22616,36.00
7191,36,22618,36.00
7192,60,22620,20.00
7193,75,22622,8.00
7194,35,22628,2.00
7195,56,22630,2.00
7196,45,22631,4.00
7197,91,22634,38.00
7198,18,22636,12.00
7199,35,22637,38.00
7200,46,22638,6.00
7201,90,22641,6.00
7202,6,22646,34.00
7203,89,22647,8.00
7204,20,22648,2.00
7205,84,22649,24.00
7206,91,22657,2.00
7207,7,22670,28.00
7208,90,22671,10.00
7209,60,22675,16.00
7210,76,22679,16.00
7211,95,22680,8.00
7212,68,22685,40.00
7213,59,22686,40.00
7214,11,22689,32.00
7215,13,22690,12.00
7216,79,22694,18.00
7217,7,22696,4.00
7218,9,22698,22.00
7219,64,22700,16.00
7220,51,22704,6.00
7221,97,22710,28.00
7222,58,22713,12.00
7223,10,22722,10.00
7224,13,22727,4.00
7225,2,22728,4.00
7226,82,22731,28.00
7227,31,22732,28.00
7228,28,22736,4.00
7229,60,22741,12.00
7230,4,22743,28.00
7231,43,22745,12.00
7232,5,22746,24.00
7233,60,22749,8.00
7234,24,22754,14.00
7235,44,22756,32.00
7236,8,22757,40.00
7237,19,22760,20.00
7238,28,22765,24.00
7239,60,22772,8.00
7240,81,22776,30.00
7241,76,22779,36.00
7242,15,22790,22.00
7243,62,22793,42.00
7244,91,22794,6.00
7245,77,22798,16.00
7246,44,22811,2.00
7247,78,22813,38.00
7248,97,22821,36.00
7249,75,22824,30.00
7250,12,22827,10.00
7251,34,22830,32.00
7252,19,22835,42.00
7253,82,22840,24.00
7254,84,22843,16.00
7255,44,22845,34.00
7256,10,22851,2.00
7257,59,22854,38.00
7258,23,22858,2.00
7259,80,22860,26.00
7260,18,22865,36.00
7261,28,22874,34.00
7262,68,22883,32.00
7263,1,22884,16.00
7264,1,22886,30.00
7265,85,22889,4.00
7266,81,22895,26.00
7267,19,22907,30.00
7268,76,22909,18.00
7269,51,22922,36.00
7270,18,22928,30.00
7271,18,22935,18.00
7272,37,22938,8.00
7273,20,22940,34.00
7274,68,22942,16.00
7275,28,22959,42.00
7276,29,22960,22.00
7277,74,22967,20.00
7278,56,22971,14.00
7279,71,22973,20.00
7280,31,22974,8.00
7281,97,22975,14.00
7282,91,22980,2.00
7283,9,22984,6.00
7284,43,22985,10.00
7285,16,22986,38.00
7286,12,22987,30.00
7287,27,22990,28.00
7288,62,22996,8.00
7289,85,23004,12.00
7290,13,23009,28.00
7291,86,23010,26.00
7292,80,23012,26.00
7293,36,23013,14.00
7294,21,23014,22.00
7295,77,23016,10.00
7296,91,23019,22.00
7297,99,23027,6.00
7298,63,23030,42.00
7299,60,23033,16.00
7300,86,23034,6.00
7301,73,23035,40.00
7302,58,23037,22.00
7303,46,23041,14.00
7304,74,23050,14.00
7305,23,23054,38.00
7306,90,23055,2.00
7307,30,23060,8.00
7308,2,23066,16.00
7309,99,23069,34.00
7310,57,23070,8.00
7311,46,23075,20.00
7312,46,23077,4.00
7313,7,23080,4.00
7314,39,23083,28.00
7315,28,23085,8.00
7316,61,23099,2.00
7317,21,23101,42.00
7318,79,23103,4.00
7319,39,23106,32.00
7320,95,23111,2.00
7321,72,23117,10.00
7322,35,23119,8.00
7323,80,23127,8.00
7324,15,23128,10.00
7325,30,23130,22.00
7326,15,23133,36.00
7327,100,23134,20.00
7328,79,23141,14.00
7329,89,23142,12.00
7330,36,23144,32.00
7331,12,23151,16.00
7332,19,23152,36.00
7333,50,23153,18.00
7334,2,23154,10.00
7335,35,23159,2.00
7336,85,23164,6.00
7337,42,23165,10.00
7338,19,23170,8.00
7339,35,23172,4.00
7340,50,23177,12.00
7341,52,23180,12.00
7342,51,23184,42.00
7343,35,23190,4.00
7344,46,23192,10.00
7345,27,23196,42.00
7346,50,23198,8.00
7347,64,23205,8.00
7348,80,23206,30.00
7349,86,23207,10.00
7350,46,23212,8.00
7351,13,23215,34.00
7352,56,23220,38.00
7353,55,23221,34.00
7354,80,23223,10.00
7355,44,23227,22.00
7356,35,23229,36.00
7357,42,23233,42.00
7358,80,23234,34.00
7359,1,23236,32.00
7360,28,23238,6.00
7361,8,23240,18.00
7362,37,23252,38.00
7363,99,23258,26.00
7364,85,23260,34.00
7365,67,23262,4.00
7366,78,23265,24.00
7367,50,23268,8.00
7368,62,23271,42.00
7369,55,23274,26.00
7370,31,23275,8.00
7371,29,23277,16.00
7372,67,23283,26.00
7373,56,23284,36.00
7374,24,23290,2.00
7375,56,23296,10.00
7376,94,23297,2.00
7377,10,23301,8.00
7378,68,23302,6.00
7379,51,23306,36.00
7380,80,23309,28.00
7381,61,23310,30.00
7382,36,23311,8.00
7383,72,23318,10.00
7384,52,23321,24.00
7385,77,23324,14.00
7386,3,23326,30.00
7387,90,23331,32.00
7388,77,23333,6.00
7389,20,23334,20.00
7390,70,23336,6.00
7391,89,23338,36.00
7392,46,23339,6.00
7393,7,23341,26.00
7394,34,23343,36.00
7395,75,23347,8.00
7396,59,23351,4.00
7397,28,23352,8.00
7398,63,23353,42.00
7399,18,23354,8.00
7400,82,23357,34.00
7401,12,23358,26.00
7402,91,23359,6.00
7403,34,23361,2.00
7404,77,23363,42.00
7405,18,23368,40.00
7406,28,23372,8.00
7407,75,23375,36.00
7408,64,23376,28.00
7409,52,23379,6.00
7410,77,23381,10.00
7411,56,23382,24.00
7412,71,23384,6.00
7413,24,23385,42.00
7414,52,23387,2.00
7415,19,23389,6.00
7416,57,23396,8.00
7417,29,23400,32.00
7418,68,23405,14.00
7419,73,23406,20.00
7420,58,23409,12.00
7421,57,23410,4.00
7422,57,23411,6.00
7423,43,23413,8.00
7424,34,23415,22.00
7425,72,23416,30.00
7426,2,23417,6.00
7427,84,23421,8.00
7428,12,23428,30.00
7429,62,23429,6.00
7430,67,23430,20.00
7431,9,23431,38.00
7432,24,23439,4.00
7433,94,23441,18.00
7434,46,23442,24.00
7435,8,23449,12.00
7436,51,23454,38.00
7437,63,23455,32.00
7438,59,23456,8.00
7439,74,23459,4.00
7440,71,23465,40.00
7441,86,23466,16.00
7442,15,23467,10.00
7443,31,23469,30.00
7444,30,23472,2.00
7445,34,23473,32.00
7446,21,23478,4.00
7447,100,23480,34.00
7448,94,23486,22.00
7449,1,23493,42.00
7450,97,23497,22.00
7451,46,23498,8.00
7452,55,23501,2.00
7453,76,23502,20.00
7454,27,23509,2.00
7455,16,23511,40.00
7456,13,23514,6.00
7457,3,23515,28.00
7458,77,23517,10.00
7459,84,23521,16.00
7460,58,23522,24.00
7461,13,23523,36.00
7462,11,23526,36.00
7463,91,23527,16.00
7464,31,23528,2.00
7465,36,23529,8.00
7466,89,23531,2.00
7467,80,23533,40.00
7468,77,23534,36.00
7469,34,23535,2.00
7470,46,23536,26.00
7471,3,23538,10.00
7472,5,23539,42.00
7473,62,23543,6.00
7474,10,23544,38.00
7475,21,23549,24.00
7476,86,23552,38.00
7477,37,23556,36.00
7478,67,23565,40.00
7479,52,23567,30.00
7480,1,23573,30.00
7481,50,23574,6.00
7482,8,23576,30.00
7483,63,23578,40.00
7484,4,23581,30.00
7485,7,23583,30.00
7486,23,23585,24.00
7487,44,23591,32.00
7488,35,23593,18.00
7489,77,23601,26.00
7490,21,23602,10.00
7491,64,23603,24.00
7492,21,23605,36.00
7493,64,23607,18.00
7494,34,23614,6.00
7495,90,23615,10.00
7496,13,23620,16.00
7497,19,23626,30.00
7498,61,23627,32.00
7499,28,23628,6.00
7500,34,23629,40.00
7501,42,23639,36.00
7502,19,23643,6.00
7503,73,23647,2.00
7504,23,23649,40.00
7505,1,23653,10.00
7506,23,23659,36.00
7507,94,23660,42.00
7508,75,23663,36.00
7509,97,23670,8.00
7510,79,23672,32.00
7511,1,23677,28.00
7512,9,23679,28.00
7513,77,23680,18.00
7514,58,23683,38.00
7515,84,23684,10.00
7516,71,23686,26.00
7517,11,23687,20.00
7518,78,23690,6.00
7519,8,23692,40.00
7520,100,23693,4.00
7521,42,23701,40.00
7522,81,23702,8.00
7523,73,23706,38.00
7524,5,23713,28.00
7525,60,23714,28.00
7526,51,23715,8.00
7527,16,23716,6.00
7528,36,23719,6.00
7529,9,23720,24.00
7530,55,23721,4.00
7531,81,23723,10.00
7532,58,23725,2.00
7533,55,23727,20.00
7534,11,23728,12.00
7535,30,23733,30.00
7536,9,23738,2.00
7537,71,23744,20.00
7538,90,23758,16.00
7539,3,23759,26.00
7540,57,23760,12.00
7541,27,23773,32.00
7542,31,23776,6.00
7543,5,23777,32.00
7544,82,23782,12.00
7545,4,23783,12.00
7546,45,23785,20.00
7547,11,23788,18.00
7548,76,23793,10.00
7549,58,23802,40.00
7550,51,23809,32.00
7551,34,23819,2.00
7552,30,23822,12.00
7553,17,23824,10.00
7554,55,23826,4.00
7555,11,23828,34.00
7556,19,23829,32.00
7557,72,23834,32.00
7558,34,23836,8.00
7559,99,23837,38.00
7560,76,23842,30.00
7561,19,23843,28.00
7562,50,23848,40.00
7563,3,23854,2.00
7564,18,23856,12.00
7565,19,23857,16.00
7566,3,23858,16.00
7567,80,23863,10.00
7568,77,23867,34.00
7569,64,23871,26.00
7570,21,23872,4.00
7571,3,23876,2.00
7572,13,23880,32.00
7573,8,23882,2.00
7574,90,23883,36.00
7575,30,23885,24.00
7576,75,23887,8.00
7577,97,23888,2.00
7578,23,23889,4.00
7579,81,23891,2.00
7580,46,23900,6.00
7581,94,23902,20.00
7582,44,23905,24.00
7583,6,23910,28.00
7584,29,23912,24.00
7585,8,23916,2.00
7586,13,23919,28.00
7587,13,23920,10.00
7588,5,23921,22.00
7589,85,23931,28.00
7590,19,23935,28.00
7591,56,23936,2.00
7592,36,23939,42.00
7593,46,23940,32.00
7594,89,23942,10.00
7595,64,23943,32.00
7596,52,23944,2.00
7597,59,23945,6.00
7598,27,23950,24.00
7599,39,23952,6.00
7600,3,23954,4.00
7601,11,23957,42.00
7602,64,23961,18.00
7603,1,23963,2.00
7604,17,23968,32.00
7605,37,23974,8.00
7606,29,23980,2.00
7607,36,23982,16.00
7608,52,23983,28.00
7609,50,23985,2.00
7610,31,23986,10.00
7611,70,23987,30.00
7612,89,23994,14.00
7613,43,23997,6.00
7614,8,24000,8.00
7615,19,24001,32.00
7616,71,24003,12.00
7617,99,24018,4.00
7618,7,24020,28.00
7619,84,24026,20.00
7620,10,24031,28.00
7621,18,24032,12.00
7622,77,24036,6.00
7623,63,24039,8.00
7624,62,24040,2.00
7625,35,24042,26.00
7626,72,24043,28.00
7627,90,24048,10.00
7628,11,24059,8.00
7629,4,24060,12.00
7630,51,24062,26.00
7631,61,24063,2.00
7632,55,24064,26.00
7633,58,24066,8.00
7634,30,24068,38.00
7635,78,24073,36.00
7636,80,24077,34.00
7637,16,24078,42.00
7638,67,24079,12.00
7639,57,24083,6.00
7640,24,24087,4.00
7641,62,24088,40.00
7642,39,24096,4.00
7643,97,24097,8.00
7644,20,24098,34.00
7645,99,24099,10.00
7646,10,24102,24.00
7647,85,24105,12.00
7648,18,24107,10.00
7649,74,24112,8.00
7650,10,24117,2.00
7651,61,24118,26.00
7652,8,24121,4.00
7653,43,24123,38.00
7654,13,24125,38.00
7655,64,24126,34.00
7656,77,24128,38.00
7657,67,24134,22.00
7658,55,24136,4.00
7659,51,24137,6.00
7660,70,24145,2.00
7661,72,24153,40.00
7662,45,24155,14.00
7663,74,24159,24.00
7664,52,24171,18.00
7665,60,24174,32.00
7666,7,24179,22.00
7667,89,24186,40.00
7668,50,24188,6.00
7669,18,24191,10.00
7670,61,24192,6.00
7671,34,24204,26.00
7672,94,24208,14.00
7673,85,24212,2.00
7674,4,24218,26.00
7675,58,24221,12.00
7676,21,24224,18.00
7677,77,24225,10.00
7678,44,24227,4.00
7679,29,24230,32.00
7680,80,24233,10.00
7681,60,24234,12.00
7682,85,24235,12.00
7683,31,24239,12.00
7684,9,24242,2.00
7685,2,24247,10.00
7686,97,24251,8.00
7687,2,24268,4.00
7688,43,24277,32.00
7689,27,24279,8.00
7690,71,24280,4.00
7691,6,24287,40.00
7692,39,24288,10.00
7693,78,24294,10.00
7694,45,24297,8.00
7695,91,24299,8.00
7696,15,24303,20.00
7697,97,24304,24.00
7698,72,24305,22.00
7699,95,24309,4.00
7700,86,24310,4.00
7701,13,24311,12.00
7702,9,24312,42.00
7703,19,24318,2.00
7704,74,24321,6.00
7705,81,24325,32.00
7706,31,24330,10.00
7707,2,24344,30.00
7708,100,24348,26.00
7709,79,24351,6.00
7710,90,24352,34.00
7711,76,24362,6.00
7712,57,24375,38.00
7713,12,24378,18.00
7714,9,24382,32.00
7715,34,24383,10.00
7716,70,24384,26.00
7717,70,24386,34.00
7718,19,24391,32.00
7719,17,24392,8.00
7720,86,24393,10.00
7721,11,24395,2.00
7722,46,24399,10.00
7723,97,24401,6.00
7724,72,24402,42.00
7725,74,24403,8.00
7726,71,24404,34.00
7727,30,24406,26.00
7728,12,24407,8.00
7729,79,24408,36.00
7730,95,24419,22.00
7731,70,24421,4.00
7732,37,24425,18.00
7733,79,24430,14.00
7734,58,24431,20.00
7735,3,24433,34.00
7736,27,24436,10.00
7737,16,24440,18.00
7738,75,24441,8.00
7739,99,24447,12.00
7740,6,24449,24.00
7741,64,24452,20.00
7742,97,24453,4.00
7743,91,24455,32.00
7744,59,24457,34.00
7745,17,24460,18.00
7746,16,24466,40.00
7747,82,24469,10.00
7748,9,24473,38.00
7749,84,24475,10.00
7750,57,24476,40.00
7751,16,24478,42.00
7752,23,24481,22.00
7753,17,24484,8.00
7754,100,24486,14.00
7755,89,24487,8.00
7756,9,24492,42.00
7757,2,24493,24.00
7758,34,24497,22.00
7759,2,24499,18.00
7760,77,24507,32.00
7761,90,24508,4.00
7762,84,24509,10.00
7763,23,24519,2.00
7764,91,24522,10.00
7765,2,24525,22.00
7766,62,24532,14.00
7767,27,24534,32.00
7768,79,24546,18.00
7769,12,24547,6.00
7770,27,24550,6.00
7771,72,24552,42.00
7772,79,24553,8.00
7773,89,24555,10.00
7774,89,24561,6.00
7775,17,24563,4.00
7776,3,24565,6.00
7777,56,24567,20.00
7778,1,24569,8.00
7779,28,24571,16.00
7780,44,24572,34.00
7781,9,24576,12.00
7782,16,24578,8.00
7783,19,24579,40.00
7784,10,24580,12.00
7785,9,24582,10.00
7786,8,24584,16.00
7787,10,24587,4.00
7788,94,24588,40.00
7789,42,24592,2.00
7790,56,24593,28.00
7791,75,24594,30.00
7792,7,24598,24.00
7793,10,24600,20.00
7794,75,24603,24.00
7795,29,24605,42.00
7796,5,24606,10.00
7797,2,24610,10.00
7798,71,24615,26.00
7799,46,24624,4.00
7800,94,24630,4.00
7801,35,24631,18.00
7802,58,24634,12.00
7803,85,24636,16.00
7804,23,24637,2.00
7805,94,24639,28.00
7806,84,24641,8.00
7807,28,24643,32.00
7808,21,24644,10.00
7809,16,24651,42.00
7810,3,24653,26.00
7811,12,24654,34.00
7812,42,24657,10.00
7813,58,24658,8.00
7814,19,24660,42.00
7815,51,24662,32.00
7816,34,24663,42.00
7817,2,24665,26.00
7818,55,24671,8.00
7819,85,24677,42.00
7820,73,24678,42.00
7821,43,24679,8.00
7822,99,24680,38.00
7823,60,24684,10.00
7824,1,24685,38.00
7825,51,24692,6.00
7826,85,24694,4.00
7827,39,24695,32.00
7828,37,24696,16.00
7829,89,24698,22.00
7830,59,24700,28.00
7831,9,24703,30.00
7832,72,24707,32.00
7833,44,24710,10.00
7834,99,24717,28.00
7835,68,24729,4.00
7836,34,24730,34.00
7837,35,24733,36.00
7838,70,24735,12.00
7839,7,24738,2.00
7840,63,24740,22.00
7841,39,24747,32.00
7842,5,24751,38.00
7843,72,24755,2.00
7844,10,24756,2.00
7845,70,24757,8.00
7846,59,24759,24.00
7847,99,24761,8.00
7848,52,24762,12.00
7849,35,24764,6.00
7850,1,24769,34.00
7851,29,24770,42.00
7852,23,24775,2.00
7853,56,24776,18.00
7854,9,24782,34.00
7855,100,24793,28.00
7856,59,24794,32.00
7857,77,24798,32.00
7858,8,24800,16.00
7859,13,24801,34.00
7860,19,24802,36.00
7861,59,24807,14.00
7862,12,24813,8.00
7863,11,24816,8.00
7864,20,24819,8.00
7865,27,24821,24.00
7866,89,24824,26.00
7867,67,24833,6.00
7868,19,24835,8.00
7869,46,24841,8.00
7870,3,24843,10.00
7871,90,24845,40.00
7872,10,24848,30.00
7873,30,24857,8.00
7874,60,24858,42.00
7875,4,24859,2.00
7876,3,24860,28.00
7877,73,24862,22.00
7878,1,24863,2.00
7879,78,24868,14.00
7880,90,24869,4.00
7881,7,24871,26.00
7882,56,24873,10.00
7883,51,24875,6.00
7884,90,24876,10.00
7885,12,24878,30.00
7886,58,24879,36.00
7887,10,24882,32.00
7888,23,24889,40.00
7889,39,24898,8.00
7890,3,24901,20.00
7891,78,24907,26.00
7892,10,24911,2.00
7893,97,24913,38.00
7894,24,24916,12.00
7895,99,24918,30.00
7896,81,24919,8.00
7897,85,24923,42.00
7898,56,24924,10.00
7899,30,24925,10.00
7900,12,24927,26.00
7901,80,24928,32.00
7902,21,24929,20.00
7903,84,24931,2.00
7904,68,24938,12.00
7905,100,24948,2.00
7906,75,24950,28.00
7907,16,24952,8.00
7908,7,24955,28.00
7909,30,24960,26.00
7910,23,24965,10.00
7911,72,24966,2.00
7912,61,24973,40.00
7913,2,24979,20.00
7914,5,24983,34.00
7915,2,24986,28.00
7916,39,24989,6.00
7917,23,24990,6.00
7918,1,24992,16.00
7919,46,24993,8.00
7920,78,24994,32.00
7921,1,24999,6.00
7922,70,25001,20.00
7923,72,25008,6.00
7924,5,25010,2.00
7925,90,25013,4.00
7926,70,25016,6.00
7927,99,25019,10.00
7928,19,25020,30.00
7929,43,25024,6.00
7930,52,25025,32.00
7931,31,25026,18.00
7932,81,25028,12.00
7933,60,25029,16.00
7934,64,25030,32.00
7935,10,25032,14.00
7936,21,25035,30.00
7937,6,25038,2.00
7938,79,25044,10.00
7939,73,25046,34.00
7940,82,25047,8.00
7941,63,25048,38.00
7942,62,25049,40.00
7943,35,25052,42.00
7944,59,25055,4.00
7945,6,25058,2.00
7946,8,25061,4.00
7947,1,25063,6.00
7948,46,25066,42.00
7949,90,25070,2.00
7950,78,25072,30.00
7951,36,25073,6.00
7952,7,25075,34.00
7953,4,25077,42.00
7954,3,25078,10.00
7955,77,25080,6.00
7956,9,25082,6.00
7957,5,25083,22.00
7958,2,25084,2.00
7959,79,25086,8.00
7960,86,25089,20.00
7961,10,25099,14.00
7962,3,25101,2.00
7963,76,25104,16.00
7964,9,25107,42.00
7965,85,25109,42.00
7966,95,25110,20.00
7967,7,25114,38.00
7968,20,25118,22.00
7969,64,25119,2.00
7970,71,25120,6.00
7971,71,25121,22.00
7972,46,25127,10.00
7973,20,25128,6.00
7974,77,25135,2.00
7975,74,25136,16.00
7976,21,25138,28.00
7977,7,25141,8.00
7978,86,25144,6.00
7979,36,25148,8.00
7980,13,25149,40.00
7981,5,25151,36.00
7982,1,25152,42.00
7983,36,25153,36.00
7984,24,25155,20.00
7985,60,25156,6.00
7986,17,25157,8.00
7987,34,25158,30.00
7988,15,25162,38.00
7989,90,25165,32.00
7990,61,25166,16.00
7991,72,25168,10.00
7992,39,25169,4.00
7993,13,25170,26.00
7994,71,25178,18.00
7995,46,25180,30.00
7996,86,25186,30.00
7997,2,25191,10.00
7998,21,25192,6.00
7999,45,25202,34.00
8000,95,25204,2.00
8001,31,25207,40.00
8002,84,25210,10.00
8003,99,25215,6.00
8004,37,25221,10.00
8005,5,25222,36.00
8006,64,25223,26.00
8007,9,25225,42.00
8008,28,25226,40.00
8009,2,25232,2.00
8010,75,25236,30.00
8011,71,25239,20.00
8012,15,25240,12.00
8013,62,25243,32.00
8014,79,25246,30.00
8015,34,25247,18.00
8016,29,25251,30.00
8017,75,25256,38.00
8018,71,25261,2.00
8019,28,25263,24.00
8020,2,25265,26.00
8021,86,25267,24.00
8022,58,25268,30.00
8023,9,25269,28.00
8024,31,25273,2.00
8025,59,25278,4.00
8026,34,25280,6.00
8027,39,25286,32.00
8028,8,25289,10.00
8029,82,25291,28.00
8030,36,25297,8.00
8031,24,25299,42.00
8032,10,25303,18.00
8033,61,25308,32.00
8034,42,25309,42.00
8035,27,25312,42.00
8036,81,25313,42.00
8037,70,25316,6.00
8038,76,25320,14.00
8039,37,25328,36.00
8040,43,25329,10.00
8041,44,25336,6.00
8042,91,25341,22.00
8043,91,25343,42.00
8044,11,25345,34.00
8045,42,25350,34.00
8046,43,25351,20.00
8047,58,25354,42.00
8048,24,25355,24.00
8049,68,25356,32.00
8050,1,25360,40.00
8051,35,25364,12.00
8052,34,25366,12.00
8053,3,25368,12.00
8054,78,25369,4.00
8055,21,25370,4.00
8056,86,25374,8.00
8057,50,25381,20.00
8058,80,25384,24.00
8059,8,25385,6.00
8060,77,25396,8.00
8061,71,25397,34.00
8062,100,25402,32.00
8063,52,25406,6.00
8064,18,25407,12.00
8065,5,25409,38.00
8066,79,25415,18.00
8067,74,25416,20.00
8068,99,25418,4.00
8069,70,25419,10.00
8070,3,25426,22.00
8071,89,25427,20.00
8072,34,25442,4.00
8073,5,25445,2.00
8074,18,25448,4.00
8075,20,25449,16.00
8076,27,25457,2.00
8077,74,25461,6.00
8078,36,25464,40.00
8079,72,25465,2.00
8080,56,25467,4.00
8081,64,25470,38.00
8082,56,25471,4.00
8083,68,25473,16.00
8084,43,25474,42.00
8085,7,25476,16.00
8086,80,25491,16.00
8087,76,25493,6.00
8088,2,25494,36.00
8089,57,25499,38.00
8090,51,25505,38.00
8091,28,25508,20.00
8092,9,25514,2.00
8093,67,25515,6.00
8094,50,25522,8.00
8095,24,25523,22.00
8096,61,25526,22.00
8097,7,25527,40.00
8098,51,25533,34.00
8099,100,25536,22.00
8100,61,25537,14.00
8101,7,25538,8.00
8102,52,25539,42.00
8103,50,25540,42.00
8104,68,25541,6.00
8105,51,25542,38.00
8106,59,25545,14.00
8107,59,25547,32.00
8108,9,25551,18.00
8109,76,25557,26.00
8110,81,25560,42.00
8111,68,25561,10.00
8112,89,25567,4.00
8113,56,25570,8.00
8114,6,25577,26.00
8115,97,25580,34.00
8116,90,25584,4.00
8117,95,25588,10.00
8118,52,25589,40.00
8119,78,25594,14.00
8120,71,25596,4.00
8121,37,25598,30.00
8122,84,25600,16.00
8123,24,25601,6.00
8124,42,25606,10.00
8125,51,25611,20.00
8126,95,25612,36.00
8127,35,25618,8.00
8128,100,25622,8.00
8129,15,25625,6.00
8130,59,25626,10.00
8131,1,25627,26.00
8132,11,25628,22.00
8133,19,25632,6.00
8134,68,25633,4.00
8135,82,25634,30.00
8136,58,25635,20.00
8137,13,25637,10.00
8138,1,25638,18.00
8139,2,25639,16.00
8140,2,25643,32.00
8141,75,25645,10.00
8142,7,25646,6.00
8143,95,25653,16.00
8144,21,25654,34.00
8145,99,25660,36.00
8146,24,25662,10.00
8147,34,25664,18.00
8148,64,25668,18.00
8149,5,25676,32.00
8150,70,25677,24.00
8151,64,25680,2.00
8152,79,25687,42.00
8153,5,25688,10.00
8154,46,25693,38.00
8155,68,25696,4.00
8156,43,25701,36.00
8157,73,25703,14.00
8158,95,25704,42.00
8159,12,25712,42.00
8160,29,25715,18.00
8161,99,25722,30.00
8162,51,25726,14.00
8163,61,25727,26.00
8164,29,25729,2.00
8165,59,25733,4.00
8166,1,25740,22.00
8167,80,25741,24.00
8168,28,25751,2.00
8169,78,25753,28.00
8170,63,25755,28.00
8171,18,25758,36.00
8172,91,25759,2.00
8173,64,25760,30.00
8174,44,25762,4.00
8175,75,25766,12.00
8176,62,25771,32.00
8177,27,25773,8.00
8178,70,25779,8.00
8179,67,25786,30.00
8180,72,25787,14.00
8181,77,25788,20.00
8182,27,25791,2.00
8183,55,25798,10.00
8184,74,25806,12.00
8185,70,25807,12.00
8186,17,25814,28.00
8187,97,25825,8.00
8188,42,25826,10.00
8189,84,25827,26.00
8190,42,25835,32.00
8191,43,25836,4.00
8192,2,25841,38.00
8193,74,25842,8.00
8194,70,25845,8.00
8195,3,25849,10.00
8196,91,25851,42.00
8197,80,25854,4.00
8198,61,25858,36.00
8199,77,25859,38.00
8200,17,25860,4.00
8201,29,25861,34.00
8202,43,25866,2.00
8203,59,25867,4.00
8204,35,25868,6.00
8205,55,25870,16.00
8206,37,25874,8.00
8207,77,25876,6.00
8208,59,25893,16.00
8209,90,25896,10.00
8210,97,25898,32.00
8211,16,25900,10.00
8212,29,25903,24.00
8213,19,25905,8.00
8214,50,25914,6.00
8215,94,25915,4.00
8216,45,25920,10.00
8217,63,25924,28.00
8218,30,25927,18.00
8219,100,25928,2.00
8220,43,25929,8.00
8221,85,25942,12.00
8222,82,25947,30.00
8223,74,25961,10.00
8224,79,25962,42.00
8225,43,25969,10.00
8226,34,25970,4.00
8227,30,25972,40.00
8228,71,25974,26.00
8229,3,25975,2.00
8230,30,25976,14.00
8231,2,25979,30.00
8232,91,25983,40.00
8233,99,25985,20.00
8234,55,25986,26.00
8235,79,25988,16.00
8236,79,25991,42.00
8237,19,25999,42.00
8238,6,26007,10.00
8239,56,26016,36.00
8240,3,26019,20.00
8241,39,26023,42.00
8242,16,26026,20.00
8243,36,26027,4.00
8244,24,26028,24.00
8245,73,26029,2.00
8246,27,26033,16.00
8247,21,26048,40.00
8248,12,26049,10.00
8249,35,26054,32.00
8250,79,26055,8.00
8251,18,26058,30.00
8252,20,26060,2.00
8253,85,26063,22.00
8254,1,26064,36.00
8255,90,26072,20.00
8256,95,26078,34.00
8257,81,26080,2.00
8258,73,26087,2.00
8259,18,26091,4.00
8260,89,26092,34.00
8261,74,26093,14.00
8262,37,26097,2.00
8263,15,26103,32.00
8264,57,26105,22.00
8265,30,26107,32.00
8266,51,26113,12.00
8267,35,26117,10.00
8268,90,26120,4.00
8269,31,26126,36.00
8270,9,26127,34.00
8271,37,26128,26.00
8272,31,26129,18.00
8273,89,26133,6.00
8274,21,26135,4.00
8275,31,26141,10.00
8276,9,26142,36.00
8277,6,26147,6.00
8278,52,26151,10.00
8279,85,26154,8.00
8280,84,26155,30.00
8281,27,26159,8.00
8282,5,26164,42.00
8283,46,26166,2.00
8284,80,26169,28.00
8285,2,26170,6.00
8286,80,26171,22.00
8287,43,26175,6.00
8288,67,26177,22.00
8289,1,26178,10.00
8290,9,26181,12.00
8291,36,26182,38.00
8292,58,26184,22.00
8293,82,26186,10.00
8294,77,26188,34.00
8295,50,26192,6.00
8296,50,26196,36.00
8297,94,26199,40.00
8298,21,26203,24.00
8299,10,26214,8.00
8300,84,26215,10.00
8301,72,26222,10.00
8302,6,26224,18.00
8303,91,26229,6.00
8304,73,26232,34.00
8305,79,26244,2.00
8306,2,26246,28.00
8307,68,26260,22.00
8308,37,26265,42.00
8309,61,26270,40.00
8310,50,26271,10.00
8311,94,26277,20.00
8312,64,26278,10.00
8313,21,26280,36.00
8314,11,26281,24.00
8315,56,26282,12.00
8316,51,26284,20.00
8317,97,26285,26.00
8318,28,26287,8.00
8319,36,26293,26.00
8320,29,26306,12.00
8321,7,26309,30.00
8322,90,26313,6.00
8323,60,26314,40.00
8324,43,26315,12.00
